Name	     Facies	Depth	GR	ILD	PHIND	PE
SHRIMPLIN	9	3019.5	31.12	704	11325	5.3
SHRIMPLIN	9	3020.0	28.68	709	11165	5.4
SHRIMPLIN	9	3020.5	31.67	721	10535	5.4
SHRIMPLIN	9	3021.0	39.75	733	10.04	5.5
SHRIMPLIN	9	3021.5	36.56	747	8545	5.3
SHRIMPLIN	9	3022.0	36.56	747	8545	5.3
SHRIMPLIN	9	3022.5	37.21	764	7.73	5.6
SHRIMPLIN	9	3023.0	35.8	777	8195	5.7
SHRIMPLIN	9	3023.5	36.56	784	10.29	5.8
SHRIMPLIN	8	3024.0	27.96	791	12.12	5.5
SHRIMPLIN	8	3024.5	26.3	797	12385	5.4
SHRIMPLIN	8	3025.0	19.97	803	11.12	5.5
SHRIMPLIN	8	3025.5	17.92	808	9.73	5.4
SHRIMPLIN	8	3026.0	17.92	808	9.73	5.4
SHRIMPLIN	8	3026.5	16.51	814	8275	5.5
SHRIMPLIN	8	3027.0	21.94	0.82	7.68	5.4
SHRIMPLIN	8	3027.5	32.54	821	7445	5.8
SHRIMPLIN	8	3028.0	47.7	814	7.34	5.8
SHANKLE	2	2774.5	98.36	642	18685	2.9
SHANKLE	2	2775.0	97.57	631	16745	3.2
SHANKLE	2	2775.5	98.41	615	14105	3.2
SHANKLE	2	2776.0	85.92	597	13385	3.4
SHANKLE	2	2776.5	83.16	592	13345	3.4
SHANKLE	2	2777.0	82.56	599	13105	3.5
SHANKLE	2	2777.5	83.12	611	14.0	3.3
SHANKLE	2	2778.0	84.26	0.62	13685	3.3
SHANKLE	2	2778.5	86.29	627	13.92	3.2
SHANKLE	2	2779.0	80.95	629	13975	3.2
SHANKLE	2	2779.5	79.07	629	14235	3.2
SHANKLE	2	2780.0	75.31	626	13.17	3.2
SHANKLE	2	2780.5	69.3	625	12.32	3.0
SHANKLE	2	2781.0	69.16	626	11805	3.0
SHANKLE	2	2781.5	69.03	624	11.72	3.2
SHANKLE	2	2782.0	64.95	622	11.75	3.4
SHANKLE	2	2782.5	78.95	607	12155	3.4
SHANKLE	2	2783.0	82.36	0.58	12955	3.2
SHANKLE	2	2783.5	80.27	543	12865	3.1
SHANKLE	2	2784.0	78.87	507	12.23	2.9
SHANKLE	2	2784.5	66.38	473	11.89	2.8
SHANKLE	1	2785.0	58.63	444	12.44	2.7
SHANKLE	1	2785.5	59.16	413	13.64	2.6
SHANKLE	1	2786.0	52.86	378	14.49	2.6
SHANKLE	1	2786.5	54.32	344	15085	2.6
SHANKLE	1	2787.0	53.27	0.32	14985	2.7
SHANKLE	1	2787.5	52.34	312	14945	2.7
SHANKLE	1	2788.0	58.01	0.31	15055	2.7
SHANKLE	1	2788.5	55.38	307	15.28	2.8
SHANKLE	1	2789.0	55.18	301	15905	2.8
SHANKLE	1	2789.5	55.09	292	16485	2.8
SHANKLE	1	2790.0	58.89	288	17.33	2.7
SHANKLE	1	2790.5	56.51	294	17.77	2.7
SHANKLE	1	2791.0	57.27	0.31	17.9	2.8
SHANKLE	1	2791.5	58.42	328	17.97	2.8
SHANKLE	1	2792.0	58.99	346	18.3	2.7
SHANKLE	1	2792.5	59.99	367	19.49	2.5
SHANKLE	1	2793.0	62.66	389	20135	2.4
SHANKLE	1	2793.5	60.46	408	20495	2.3
SHANKLE	1	2794.0	60.85	415	20.34	2.3
SHANKLE	1	2794.5	63.8	408	20015	2.4
SHANKLE	1	2795.0	63.82	387	19615	2.4
SHANKLE	1	2795.5	66.97	367	19.01	2.4
SHANKLE	1	2796.0	69.67	362	18.66	2.5
SHANKLE	1	2796.5	70.72	367	17.45	2.6
SHANKLE	1	2797.0	85.75	377	18705	2.6
SHANKLE	1	2797.5	89.58	389	19555	2.6
SHANKLE	2	2798.0	87.45	396	20265	2.6
SHANKLE	2	2798.5	84.45	405	16485	2.8
SHANKLE	1	2799.0	71.4	415	12965	3.0
SHANKLE	1	2799.5	70.13	423	11.34	2.9
SHANKLE	1	2800.0	70.92	428	12.33	2.8
SHANKLE	1	2800.5	68.34	427	13295	2.7
SHANKLE	1	2801.0	76.04	422	16445	2.6
SHANKLE	1	2801.5	89.18	412	24.17	2.4
SHANKLE	2	2802.0	86.72	396	28165	2.4
SHANKLE	2	2802.5	73.95	384	26.97	2.5
SHANKLE	2	2803.0	59.22	382	20215	3.0
SHANKLE	2	2803.5	70.19	389	16.27	3.2
SHANKLE	2	2804.0	71.73	423	22.62	2.5
SHANKLE	2	2804.5	75.15	494	33.13	2.1
SHANKLE	3	2805.0	75.28	572	36.13	1.9
SHANKLE	3	2805.5	46.04	645	28075	2.3
SHANKLE	8	2806.0	46.04	645	28075	2.3
SHANKLE	8	2807.0	26.73	748	9105	5.0
SHANKLE	8	2807.5	36.5	794	5945	4.5
SHANKLE	8	2808.0	52.24	867	7395	4.1
SHANKLE	6	2808.5	61.32	925	8825	3.6
SHANKLE	6	2809.0	56.15	965	8.85	3.5
SHANKLE	6	2809.5	55.07	985	7225	3.6
SHANKLE	6	2810.0	64.81	974	5565	3.7
SHANKLE	6	2810.5	87.83	952	4495	4.1
SHANKLE	6	2811.0	88.06	956	4.19	4.7
SHANKLE	6	2811.5	75.07	971	4695	5.2
SHANKLE	6	2812.0	65.29	1009	5175	5.4
SHANKLE	6	2812.5	74.26	1064	6455	5.1
SHANKLE	6	2813.0	73.01	1102	7235	4.7
SHANKLE	8	2813.5	64.61	1121	7765	4.7
SHANKLE	8	2814.0	40.57	1125	7655	4.7
SHANKLE	8	2814.5	30.41	1109	7.95	4.8
SHANKLE	8	2815.0	22.91	1115	7585	4.7
SHANKLE	8	2815.5	24.62	1.13	6.74	4.9
SHANKLE	8	2816.0	25.02	1124	5865	4.9
SHANKLE	8	2816.5	27.77	1097	5575	4.9
SHANKLE	6	2817.0	37.24	1069	6.59	4.7
SHANKLE	6	2817.5	65.59	1028	8.1	4.5
SHANKLE	6	2818.0	87.34	989	9485	4.0
SHANKLE	6	2818.5	79.54	0.96	10025	4.0
SHANKLE	6	2819.0	79.63	937	10155	3.9
SHANKLE	6	2819.5	75.6	907	8985	4.0
SHANKLE	6	2820.0	52.75	918	8955	3.6
SHANKLE	6	2820.5	45.65	946	9.75	3.8
SHANKLE	6	2821.0	51.75	993	9235	4.0
SHANKLE	6	2821.5	53.57	1.05	7.61	4.8
SHANKLE	6	2822.0	60.94	1107	5.46	4.8
SHANKLE	6	2822.5	71.14	1135	4.55	4.9
SHANKLE	6	2823.0	85.69	1133	3965	5.0
SHANKLE	6	2823.5	73.63	1094	3.9	4.8
SHANKLE	6	2824.0	66.27	1029	4185	4.6
SHANKLE	6	2824.5	81.99	956	5795	4.3
SHANKLE	6	2825.0	93.29	908	8635	3.7
SHANKLE	6	2825.5	105.48	867	13285	3.3
SHANKLE	4	2826.0	100.58	817	16.07	3.2
SHANKLE	3	2826.5	76.2	688	16375	2.8
SHANKLE	3	2827.0	72.8	626	30425	2.4
SHANKLE	3	2827.5	72.87	582	39125	2.1
SHANKLE	3	2828.0	72.37	553	45275	2.0
SHANKLE	3	2828.5	78.74	531	44.37	2.1
SHANKLE	3	2829.0	79.41	513	43805	2.2
SHANKLE	3	2829.5	83.27	493	39435	2.6
SHANKLE	3	2830.0	85.55	0.48	34.29	2.6
SHANKLE	3	2830.5	87.65	477	33645	2.5
SHANKLE	3	2831.0	85.37	486	35.66	2.3
SHANKLE	3	2831.5	82.87	515	36645	2.5
SHANKLE	3	2832.0	81.99	567	32775	2.3
SHANKLE	3	2832.5	78.95	625	31.68	2.4
SHANKLE	3	2833.0	72.05	684	28625	2.3
SHANKLE	3	2833.5	71.81	736	24055	3.4
SHANKLE	3	2834.0	57.61	772	12.49	4.2
SHANKLE	3	2834.5	54.12	809	8.38	4.2
SHANKLE	3	2835.0	53.58	863	8.2	4.2
SHANKLE	3	2835.5	61.12	901	8695	4.0
SHANKLE	3	2836.0	61.73	916	9.35	4.0
SHANKLE	3	2836.5	62.92	921	9.06	3.8
SHANKLE	2	2837.0	66.91	912	8.57	3.6
SHANKLE	2	2837.5	66.22	893	7775	3.4
SHANKLE	1	2838.0	62.81	874	7255	3.3
SHANKLE	1	2838.5	60.15	852	7185	3.2
SHANKLE	1	2839.0	53.38	819	7125	3.3
SHANKLE	1	2839.5	54.04	774	7255	3.3
SHANKLE	1	2840.0	55.65	732	8.18	3.2
SHANKLE	1	2840.5	56.33	699	9.33	3.0
SHANKLE	1	2841.0	55.76	667	10295	3.0
SHANKLE	1	2841.5	56.24	629	10175	3.1
SHANKLE	1	2842.0	52.72	0.59	9.88	3.2
SHANKLE	1	2842.5	58.18	551	10.15	3.2
SHANKLE	1	2843.0	58.55	519	11.1	3.3
SHANKLE	1	2843.5	58.18	493	11.88	3.5
SHANKLE	1	2844.0	58.5	467	12195	3.5
SHANKLE	1	2844.5	59.23	446	13045	3.3
SHANKLE	1	2845.0	57.02	0.43	13625	2.9
SHANKLE	1	2845.5	56.18	425	14215	2.8
SHANKLE	1	2846.0	61.06	425	13465	2.7
SHANKLE	1	2846.5	68.79	433	13145	2.9
SHANKLE	1	2847.0	71.58	449	14.36	3.0
SHANKLE	1	2847.5	79.53	471	17515	2.6
SHANKLE	3	2848.0	80.39	491	20055	2.5
SHANKLE	3	2848.5	79.08	508	19.3	2.4
SHANKLE	3	2849.0	78.83	517	15.79	3.1
SHANKLE	3	2849.5	78.07	526	14.23	2.5
SHANKLE	3	2850.0	83.28	0.55	25065	2.1
SHANKLE	3	2850.5	76.44	597	49715	1.8
SHANKLE	8	2852.5	39.3	803	16885	3.6
SHANKLE	8	2853.0	28.1	0.88	10105	3.6
SHANKLE	8	2853.5	28.38	1002	7285	3.9
SHANKLE	8	2854.0	27.36	1161	5.12	3.9
SHANKLE	8	2854.5	30.42	1291	4.05	3.8
SHANKLE	6	2855.0	32.31	1311	3865	4.0
SHANKLE	6	2855.5	33.19	1213	4915	4.4
SHANKLE	6	2856.0	37.18	1051	5.02	4.8
SHANKLE	6	2856.5	37.32	888	5.46	3.3
SHANKLE	6	2857.0	39.77	781	13875	2.4
SHANKLE	3	2857.5	45.45	732	31775	1.8
SHANKLE	3	2858.0	69.72	702	38.6	1.5
SHANKLE	2	2859.0	78.06	668	28955	2.4
SHANKLE	2	2859.5	78.18	643	21.33	3.0
SHANKLE	2	2860.0	78.8	638	12435	3.1
SHANKLE	2	2860.5	73.13	667	9145	3.3
SHANKLE	2	2861.0	66.19	0.7	8185	3.3
SHANKLE	2	2861.5	67.14	727	8.49	3.3
SHANKLE	2	2862.0	66.86	746	9.41	3.2
SHANKLE	2	2862.5	67.83	747	10.57	3.1
SHANKLE	2	2863.0	66.01	726	11.44	3.2
SHANKLE	2	2863.5	63.89	698	11.56	3.2
SHANKLE	2	2864.0	62.15	0.67	11.04	3.5
SHANKLE	2	2864.5	63.38	637	10.57	3.5
SHANKLE	2	2865.0	62.83	617	10765	3.6
SHANKLE	2	2865.5	62.75	616	10.75	3.6
SHANKLE	2	2866.0	59.66	617	10465	3.8
SHANKLE	2	2866.5	67.99	625	11855	3.7
SHANKLE	2	2867.0	67.75	645	18745	2.9
SHANKLE	3	2867.5	76.63	676	28.06	2.5
SHANKLE	3	2868.0	78.56	705	27415	2.0
SHANKLE	3	2868.5	69.82	736	21085	2.8
SHANKLE	2	2869.0	63.21	767	9.5	3.5
SHANKLE	2	2869.5	56.18	799	5.64	3.6
SHANKLE	2	2870.0	60.86	798	6.47	3.5
SHANKLE	2	2870.5	67.52	712	9.15	3.2
SHANKLE	2	2871.0	68.79	619	17.22	2.8
SHANKLE	3	2871.5	76.18	0.54	32.92	2.4
SHANKLE	3	2872.0	74.5	486	38485	2.2
SHANKLE	3	2872.5	63.06	464	36.14	2.5
SHANKLE	6	2873.0	40.97	0.47	25745	3.2
SHANKLE	6	2873.5	35.02	481	17.06	3.5
SHANKLE	6	2874.0	30.28	498	10485	4.1
SHANKLE	6	2874.5	27.63	524	5835	4.8
SHANKLE	6	2875.0	28.84	567	3865	4.7
SHANKLE	6	2875.5	34.92	643	4385	4.0
SHANKLE	6	2876.0	46.06	732	6805	3.5
SHANKLE	3	2876.5	60.36	793	9275	3.4
SHANKLE	3	2877.0	79.94	804	10.99	3.3
SHANKLE	3	2877.5	81.32	779	11.5	3.5
SHANKLE	3	2878.0	80.39	738	10.86	3.5
SHANKLE	3	2878.5	77.93	702	10.29	3.4
SHANKLE	3	2879.0	75.73	679	9.89	3.3
SHANKLE	2	2879.5	66.0	669	9.98	3.3
SHANKLE	2	2880.0	74.79	666	9985	3.5
SHANKLE	2	2880.5	64.77	665	9.89	3.6
SHANKLE	2	2881.0	62.9	659	10335	3.5
SHANKLE	2	2881.5	64.65	646	11.02	3.3
SHANKLE	2	2882.0	63.61	625	11625	3.0
SHANKLE	3	2882.5	79.7	591	11865	2.8
SHANKLE	3	2883.0	80.43	544	11935	2.8
SHANKLE	3	2883.5	78.5	498	12.61	2.7
SHANKLE	2	2884.0	67.3	456	14.11	2.7
SHANKLE	2	2884.5	64.18	418	15635	2.7
SHANKLE	2	2885.0	55.59	387	16275	2.6
SHANKLE	2	2885.5	61.6	362	16055	2.7
SHANKLE	2	2886.0	59.33	346	15965	2.7
SHANKLE	2	2886.5	63.11	348	15.65	2.8
SHANKLE	2	2887.0	62.47	358	15.31	3.0
SHANKLE	2	2887.5	69.97	358	14.55	3.1
SHANKLE	2	2888.0	71.32	358	14.36	3.3
SHANKLE	2	2888.5	71.32	358	14.36	3.3
SHANKLE	2	2889.0	72.08	358	14.54	3.1
SHANKLE	2	2889.5	72.65	356	15115	2.9
SHANKLE	2	2890.0	69.38	354	15995	2.7
SHANKLE	2	2890.5	63.68	348	17015	2.7
SHANKLE	2	2891.0	63.96	328	17755	2.6
SHANKLE	2	2891.5	61.06	305	18465	2.6
SHANKLE	2	2892.0	68.77	286	19315	2.5
SHANKLE	2	2892.5	69.94	274	20.22	2.6
SHANKLE	1	2893.0	68.94	0.27	20435	2.6
SHANKLE	1	2893.5	68.13	279	20185	2.7
SHANKLE	1	2894.0	69.83	301	19.13	2.6
SHANKLE	1	2894.5	69.72	326	18115	2.6
SHANKLE	1	2895.0	79.64	0.35	16.33	2.7
SHANKLE	2	2895.5	83.41	367	14845	3.0
SHANKLE	3	2896.0	85.63	386	14515	2.6
SHANKLE	3	2896.5	88.6	412	18.02	2.5
SHANKLE	3	2897.0	81.3	453	25095	2.2
SHANKLE	3	2897.5	81.46	505	35.24	2.0
SHANKLE	2	2899.5	67.06	607	25315	3.2
SHANKLE	2	2900.0	63.21	607	16415	3.1
SHANKLE	2	2900.5	62.1	607	15.25	2.9
SHANKLE	1	2901.0	59.12	599	15465	2.8
SHANKLE	1	2901.5	53.43	0.58	12685	2.9
SHANKLE	1	2902.0	55.43	556	11.32	3.0
SHANKLE	1	2902.5	50.01	528	12.39	3.0
SHANKLE	1	2903.0	54.96	493	12.93	2.9
SHANKLE	1	2903.5	56.29	456	13.1	2.8
SHANKLE	1	2904.0	57.56	425	13.6	2.9
SHANKLE	1	2904.5	59.71	396	13875	2.9
SHANKLE	1	2905.0	59.88	371	14.2	2.9
SHANKLE	1	2905.5	62.44	352	14.5	2.7
SHANKLE	1	2906.0	65.13	342	15285	2.7
SHANKLE	1	2906.5	60.4	338	15.91	2.7
SHANKLE	1	2907.0	63.4	346	15585	2.8
SHANKLE	1	2907.5	65.4	358	14.44	2.8
SHANKLE	1	2908.0	60.44	371	13.57	2.9
SHANKLE	1	2908.5	71.83	384	13.74	2.8
SHANKLE	1	2909.0	78.1	389	14.31	2.8
SHANKLE	1	2909.5	82.34	386	14.44	2.7
SHANKLE	1	2910.0	85.94	384	14.25	2.7
SHANKLE	1	2910.5	71.56	0.38	14.51	2.7
SHANKLE	1	2911.0	69.26	373	15655	2.7
SHANKLE	1	2911.5	65.79	365	16385	2.8
SHANKLE	1	2912.0	58.76	354	16.94	2.7
SHANKLE	1	2912.5	60.11	342	17025	2.6
SHANKLE	1	2913.0	62.0	344	17325	2.6
SHANKLE	1	2913.5	61.56	354	17815	2.8
SHANKLE	1	2914.0	58.39	362	18575	2.7
SHANKLE	1	2914.5	62.03	362	18.52	2.6
SHANKLE	1	2915.0	58.92	348	17575	2.6
SHANKLE	1	2915.5	62.43	324	16275	2.6
SHANKLE	1	2916.0	63.32	292	16375	2.7
SHANKLE	1	2916.5	64.42	262	17115	2.8
SHANKLE	2	2917.0	63.11	243	18435	2.8
SHANKLE	2	2917.5	63.11	243	18435	2.8
SHANKLE	2	2918.0	68.73	236	18565	2.8
SHANKLE	2	2918.5	68.82	243	18135	3.0
SHANKLE	2	2919.0	63.27	258	16665	3.1
SHANKLE	2	2919.5	63.95	279	15155	3.3
SHANKLE	2	2920.0	73.72	301	13.77	3.2
SHANKLE	2	2920.5	70.47	324	14.83	2.4
SHANKLE	3	2921.0	78.62	354	24675	2.1
SHANKLE	3	2921.5	81.91	398	35.2	1.9
SHANKLE	3	2922.0	77.68	459	44645	1.9
SHANKLE	3	2922.5	74.51	538	51805	2.0
SHANKLE	3	2923.0	66.9	605	46795	2.0
SHANKLE	6	2924.0	26.06	725	16.17	4.4
SHANKLE	6	2924.5	20.73	796	4785	4.1
SHANKLE	6	2925.0	18.4	876	4555	3.7
SHANKLE	6	2925.5	20.07	941	6745	3.3
SHANKLE	6	2926.0	20.85	903	9415	3.4
SHANKLE	6	2926.5	24.51	809	11.98	2.5
SHANKLE	3	2927.0	37.82	722	19085	2.2
SHANKLE	3	2930.0	79.36	0.47	35.77	2.4
SHANKLE	3	2930.5	78.41	468	33.73	2.6
SHANKLE	3	2931.0	70.0	453	31445	2.6
SHANKLE	3	2931.5	67.67	0.43	31.45	2.7
SHANKLE	3	2932.0	67.38	391	30565	2.6
SHANKLE	3	2932.5	70.08	0.34	33215	2.5
SHANKLE	3	2933.0	72.4	0.29	39915	2.3
SHANKLE	3	2933.5	70.73	241	41445	2.3
SHANKLE	3	2934.0	65.14	193	37005	2.6
SHANKLE	7	2934.5	52.05	152	29525	2.9
SHANKLE	7	2935.0	30.56	121	27265	3.0
SHANKLE	7	2935.5	25.47	97	27915	3.0
SHANKLE	7	2936.0	25.34	93	27115	3.0
SHANKLE	7	2936.5	31.3	111	26515	3.0
SHANKLE	7	2937.0	45.23	146	24.38	3.0
SHANKLE	7	2937.5	53.09	196	22525	3.0
SHANKLE	7	2938.0	53.66	255	19515	3.1
SHANKLE	7	2938.5	48.3	318	16.71	3.4
SHANKLE	8	2939.0	47.58	386	14275	4.0
SHANKLE	8	2939.5	44.54	456	12.48	4.2
SHANKLE	8	2940.0	45.57	531	11.42	4.3
SHANKLE	8	2940.5	49.17	607	10.82	4.3
SHANKLE	8	2941.0	58.97	0.68	10535	4.4
SHANKLE	8	2941.5	78.86	744	10.32	4.6
SHANKLE	8	2942.0	100.24	797	10.38	4.7
SHANKLE	8	2942.5	97.94	842	10.56	4.8
SHANKLE	8	2943.0	94.67	881	10.57	4.7
SHANKLE	8	2943.5	78.63	914	10.18	4.7
SHANKLE	8	2944.0	97.99	932	9.31	4.7
SHANKLE	8	2944.5	130.86	921	8.1	4.9
SHANKLE	8	2945.0	167.9	883	6.22	4.5
SHANKLE	8	2945.5	191.7	822	5195	3.8
SHANKLE	3	2946.0	149.65	711	24.32	2.3
SHANKLE	3	2948.0	75.83	571	34.61	2.8
SHANKLE	3	2948.5	66.28	0.56	28.99	2.7
SHANKLE	3	2949.0	69.44	567	27455	2.6
SHANKLE	3	2949.5	69.67	584	24.68	2.6
SHANKLE	3	2950.0	72.32	609	21265	2.9
SHANKLE	3	2950.5	72.26	634	16795	3.2
SHANKLE	3	2951.0	66.6	652	13.99	3.3
SHANKLE	3	2951.5	66.67	659	14.42	3.2
SHANKLE	3	2952.0	67.49	661	15755	3.2
SHANKLE	3	2952.5	69.17	657	17.91	3.0
SHANKLE	3	2953.0	67.63	649	17.22	3.2
SHANKLE	3	2953.5	74.65	639	16125	3.1
SHANKLE	3	2954.0	69.34	626	16405	3.1
SHANKLE	3	2954.5	67.71	616	17.57	2.9
SHANKLE	3	2955.0	69.85	0.61	18.53	3.0
SHANKLE	3	2955.5	72.99	606	17785	3.0
SHANKLE	3	2956.0	72.73	605	21265	2.8
SHANKLE	3	2956.5	71.24	606	23.97	2.8
SHANKLE	3	2957.0	65.18	607	24.32	3.3
SHANKLE	3	2957.5	76.51	0.61	23925	3.3
SHANKLE	3	2958.0	72.51	615	27215	3.1
SHANKLE	3	2958.5	73.66	622	30125	2.7
SHANKLE	3	2959.0	72.96	627	29985	2.5
SHANKLE	3	2959.5	66.05	628	26215	2.8
SHANKLE	3	2960.0	75.61	624	21255	3.1
SHANKLE	3	2960.5	68.69	621	16645	3.3
SHANKLE	3	2961.0	67.49	621	17925	3.0
SHANKLE	3	2961.5	71.32	0.62	18325	2.9
SHANKLE	3	2962.0	69.16	616	16405	3.1
SHANKLE	3	2962.5	72.18	611	15525	3.3
SHANKLE	3	2963.0	67.16	606	16.48	3.2
SHANKLE	3	2963.5	72.36	606	18.61	3.2
SHANKLE	3	2964.0	76.08	614	19615	3.1
SHANKLE	3	2964.5	75.85	626	21045	2.9
SHANKLE	3	2965.0	72.11	633	22505	2.7
SHANKLE	3	2965.5	73.8	635	22545	2.9
SHANKLE	3	2966.0	71.57	636	17625	3.3
SHANKLE	3	2966.5	71.38	629	14.06	3.6
SHANKLE	3	2967.0	72.44	622	14855	3.1
SHANKLE	3	2967.5	74.87	622	19845	2.8
SHANKLE	3	2968.0	76.01	621	23955	2.4
SHANKLE	3	2968.5	76.11	618	25.4	3.0
SHANKLE	3	2969.0	76.47	624	24095	3.3
SHANKLE	3	2969.5	70.18	628	24.15	3.2
SHANKLE	3	2970.0	71.13	623	24425	2.9
SHANKLE	3	2970.5	74.62	612	21.35	2.9
SHANKLE	3	2971.0	75.04	597	17.66	2.9
SHANKLE	3	2971.5	71.03	576	16.71	2.5
SHANKLE	3	2972.0	79.47	575	35285	2.1
SHANKLE	3	2972.5	76.72	603	51.3	1.8
SHANKLE	3	2973.0	75.01	654	55915	1.8
SHANKLE	6	2974.5	19.52	0.7	9.78	4.6
SHANKLE	8	2975.0	28.87	721	9.73	4.0
SHANKLE	8	2975.5	29.43	781	11.93	3.6
SHANKLE	8	2976.0	29.4	825	12695	3.5
SHANKLE	8	2976.5	31.05	837	11.9	3.6
SHANKLE	8	2977.0	35.29	818	10875	3.7
SHANKLE	5	2977.5	32.75	778	9.39	3.8
SHANKLE	5	2978.0	35.61	738	8.16	3.9
SHANKLE	5	2978.5	36.27	705	7.4	3.6
SHANKLE	5	2979.0	36.51	0.67	8.56	3.2
SHANKLE	5	2979.5	35.86	633	10.67	2.9
SHANKLE	7	2980.0	33.77	599	12535	2.9
SHANKLE	7	2980.5	28.53	567	13935	2.9
SHANKLE	7	2981.0	29.12	539	14.68	2.9
SHANKLE	7	2981.5	29.54	519	14.81	2.8
SHANKLE	7	2982.0	29.95	516	13.68	2.8
SHANKLE	7	2982.5	29.36	529	12.36	3.0
SHANKLE	7	2983.0	34.62	558	10.51	3.3
SHANKLE	7	2983.5	32.74	605	9.08	3.3
SHANKLE	6	2984.0	38.04	666	8405	3.2
SHANKLE	6	2984.5	39.18	728	8235	3.2
SHANKLE	6	2985.0	39.55	792	8035	3.3
SHANKLE	6	2985.5	37.83	846	7.68	3.4
SHANKLE	6	2986.0	35.09	884	7775	3.4
SHANKLE	6	2986.5	38.17	905	7.92	3.6
SHANKLE	6	2987.0	37.4	913	8.16	3.3
SHANKLE	6	2987.5	36.2	913	8.54	3.4
SHANKLE	6	2988.0	38.73	0.91	8.6	3.4
SHANKLE	6	2988.5	36.86	908	8.9	3.5
SHANKLE	6	2989.0	38.24	905	8845	3.4
SHANKLE	6	2989.5	36.1	901	8.5	3.4
SHANKLE	6	2990.0	38.5	897	8.25	3.3
SHANKLE	6	2990.5	35.87	0.89	8.42	3.4
SHANKLE	6	2991.0	37.2	884	8495	3.3
SHANKLE	6	2991.5	39.89	0.88	8695	3.6
SHANKLE	6	2992.0	40.73	876	8505	3.7
SHANKLE	6	2992.5	41.81	873	8845	3.7
SHANKLE	6	2993.0	44.47	872	8.74	3.5
SHANKLE	6	2993.5	43.87	0.87	8715	3.4
SHANKLE	6	2994.0	47.4	872	8375	3.5
SHANKLE	6	2994.5	48.75	875	8.47	3.6
SHANKLE	6	2995.0	53.77	877	8.2	3.6
SHANKLE	6	2995.5	65.61	0.88	8555	3.7
SHANKLE	5	2996.0	79.98	884	8435	3.8
SHANKLE	5	2996.5	115.6	885	8.76	3.9
SHANKLE	5	2997.0	201.75	887	8645	4.1
SHANKLE	5	2997.5	242.75	889	8.42	4.1
SHANKLE	5	2998.0	238.02	893	8515	4.3
SHANKLE	5	2998.5	215.23	899	8.31	4.2
SHANKLE	5	2999.0	168.12	907	8545	4.2
SHANKLE	5	2999.5	124.8	919	8855	3.9
SHANKLE	5	3000.0	102.74	932	8915	4.0
SHANKLE	5	3000.5	102.74	932	8915	4.0
SHANKLE	5	3001.0	81.37	941	8.86	4.1
SHANKLE	5	3001.5	70.46	943	8675	4.2
SHANKLE	5	3002.0	67.29	943	9365	4.1
SHANKLE	5	3002.5	67.61	939	9555	4.1
SHANKLE	4	3003.0	68.63	941	9585	4.1
SHANKLE	4	3003.5	68.45	957	9.95	4.3
SHANKLE	4	3004.0	73.25	996	10.39	4.4
SHANKLE	4	3004.5	73.21	1039	9.95	4.5
SHANKLE	8	3005.0	76.24	1084	7.9	4.6
SHANKLE	8	3005.5	52.57	1118	5215	4.8
SHANKLE	8	3006.0	32.84	1.12	3455	5.1
SHANKLE	8	3006.5	25.16	1112	2.89	4.8
SHANKLE	8	3007.0	25.16	1112	2.89	4.8
SHANKLE	4	3007.5	26.22	1092	3.4	4.5
SHANKLE	4	3008.0	65.36	1026	4715	4.5
NOLAN	2	2853.5	106813	533	15222	3.5
NOLAN	3	2854.0	100938	542	15313	3416
NOLAN	3	2854.5	94375	553	14583	3195
NOLAN	3	2855.0	89813	554	14.11	2963
NOLAN	3	2855.5	91563	0.56	13189	2979
NOLAN	3	2856.0	87188	567	12806	3.16
NOLAN	3	2856.5	84188	569	12253	3223
NOLAN	3	2857.0	84625	567	12229	3361
NOLAN	3	2857.5	90313	581	13458	3395
NOLAN	3	2858.0	91563	578	17922	3076
NOLAN	3	2858.5	85625	0.56	19177	3135
NOLAN	3	2859.0	74188	533	17827	3002
NOLAN	3	2859.5	65875	499	13226	3.16
NOLAN	3	2860.0	63625	467	13013	2773
NOLAN	3	2860.5	65375	0.46	13.46	2541
NOLAN	2	2861.0	65813	453	14.97	2512
NOLAN	2	2861.5	64.5	441	15245	2666
NOLAN	2	2862.0	65313	426	14602	2807
NOLAN	2	2862.5	67063	415	14017	2941
NOLAN	2	2863.0	70.25	401	13585	2981
NOLAN	2	2863.5	72125	383	13406	3078
NOLAN	2	2864.0	79563	357	14205	3.17
NOLAN	2	2864.5	80563	332	16844	3107
NOLAN	2	2865.0	75813	0.31	18242	3012
NOLAN	2	2865.5	65625	295	19674	3014
NOLAN	2	2866.0	57.25	293	19584	2971
NOLAN	2	2866.5	59625	292	19487	2947
NOLAN	2	2867.0	62.0	293	18584	2787
NOLAN	2	2867.5	68438	307	17428	2807
NOLAN	2	2868.0	71063	333	16411	2838
NOLAN	2	2868.5	71188	371	14962	2844
NOLAN	2	2869.0	70938	419	13177	2.76
NOLAN	2	2869.5	66813	463	12282	2.58
NOLAN	2	2870.0	69875	493	11556	2703
NOLAN	2	2870.5	73188	0.5	11769	2795
NOLAN	2	2871.0	81.0	486	12322	2938
NOLAN	2	2871.5	82188	457	13144	2691
NOLAN	2	2872.0	82063	421	15.21	2654
NOLAN	2	2872.5	77375	0.38	16358	2.75
NOLAN	3	2873.0	74.75	341	16326	2891
